Date,Cash & Equivalent,Euro Core 1-5,Euro Core 5-10,Euro Core 10+,Euro Semi-Core 1-5,Euro Semi-Core 5-10,Euro Semi-Core 10+,Euro Peripheral 1-5,Euro Peripheral 5-10,Euro Peripheral 10+,Euro IL,Supranational-Regional-Municipal-Local Authorities Agencies,UK Govt,US 1-5,US 5-10,US 10-20,EM EUR,Euro IG Corp,Euro IG 1-3,Euro IG 3-5,Euro HY Corp,UK IG Corp,US IG Corp,US IG 1-3,US IG 3-5,US HY Corp,HC EM Credit,ABS & MBS,Europe,North America,Pacific,Emerging
2019-08-15,166.953,199.905,300.676,487.092,376.124,1834.325,1005.983,410.119,2985.748,1409.598,349.356,286.254,692.376,501.91,672.001,1110.666,255.681,294.65,200.505,265.917,317.434,290.643,914.174,199.555,651.751,1380.408,312.409,170.798,209.017,261.13,145.691,348.985
2019-08-16,166.953,200.017,301.019,488.316,376.884,1844.537,1015.359,410.532,2998.388,1417.266,349.821,286.474,693.65,502.797,674.402,1119.627,255.316,294.713,200.537,265.918,316.468,291.007,916.225,199.687,652.728,1378.127,312.191,171.083,209.686,258.141,143.385,343.781
2019-08-19,166.95,200.203,302.274,491.553,376.278,1839.755,1012.954,410.232,2994.684,1415.309,350.192,287.171,696.165,502.716,675.393,1125.483,256.578,295.575,200.654,266.433,317.143,291.918,918.933,199.757,653.184,1380.373,312.756,171.122,207.217,256.223,146.322,344.211
2019-08-20,166.945,200.344,303.296,494.432,376.541,1843.111,1017.67,409.64,2989.666,1414.795,351.756,287.62,702.569,503.585,678.997,1136.286,256.704,296.035,200.69,266.668,317.052,293.772,922.379,200.005,655.049,1381.252,312.613,171.504,205.369,255.833,146.038,337.87
2019-08-21,166.946,200.135,302.415,491.938,376.245,1840.757,1014.74,409.095,2981.462,1406.077,351.094,286.904,700.569,502.984,676.76,1128.204,257.136,295.634,200.638,266.428,317.11,293.259,920.521,199.835,653.912,1384.119,312.215,171.347,207.597,254.492,146.282,336.698
2019-08-22,166.948,200.028,301.678,488.967,376.596,1841.109,1012.827,409.104,2973.984,1399.201,350.19,286.333,695.458,502.55,674.721,1121.064,257.875,295.174,200.593,266.157,317.367,292.056,921.086,199.886,653.701,1391.241,312.862,171.419,210.116,255.337,147.31,339.241
2019-08-23,166.945,199.862,300.892,485.377,375.79,1834.551,1004.341,407.819,2954.518,1385.514,348.792,285.492,690.103,502.206,673.906,1117.644,257.299,294.482,200.463,265.719,316.864,290.311,919.759,199.763,652.983,1389.862,312.134,171.383,209.007,255.874,146.593,338.632
2019-08-26,166.941,200.053,302.174,490.622,376.67,1842.976,1011.965,408.154,2964.39,1392.052,350.329,286.321,694.56,502.446,675.96,1129.509,258.632,295.501,200.569,266.318,317.686,292.041,926.768,200.088,655.474,1394.7,313.565,171.637,211.697,257.748,147.834,341.184
2019-08-27,166.938,200.176,302.523,490.227,376.652,1845.774,1013.076,408.042,2961.936,1393.024,350.762,286.512,695.428,502.291,674.428,1121.706,258.933,295.743,200.602,266.491,317.428,291.897,923.984,200.007,654.412,1395.48,313.426,171.455,212.811,258.866,148.824,341.574
2019-08-28,166.937,200.065,302.421,490.261,376.186,1844.729,1015.24,408.299,2967.244,1396.354,351.053,286.638,696.671,502.938,676.814,1128.886,259.903,296.205,200.628,266.754,319.066,293.205,928.288,200.217,656.036,1402.756,314.438,171.733,216.072,259.59,148.535,343.855
2019-08-29,166.934,200.076,302.491,490.262,376.178,1842.592,1013.011,407.605,2957.017,1386.412,349.91,286.559,693.573,502.025,674.578,1122.368,259.568,296.22,200.612,266.734,318.359,292.061,924.701,199.875,654.078,1401.896,314.186,171.275,216.011,259.022,146.615,344.289
2019-08-30,166.934,199.983,302.189,489.087,376.789,1849.022,1016.986,407.794,2957.634,1383.838,349.268,286.585,692.407,501.75,673.921,1119.635,260.082,296.233,200.632,266.717,318.339,291.693,924.298,199.724,653.334,1405.812,315.16,171.214,216.856,261.678,147.124,344.049
2019-09-02,166.933,199.758,300.591,484.725,375.908,1834.099,1000.6,406.489,2928.267,1361.979,347.371,285.711,685.973,501.034,670.363,1105.498,259.772,295.422,200.542,266.229,316.983,289.356,920.181,199.67,651.9,1405.379,314.468,171.215,215.914,262.803,146.688,343.993
2019-09-03,166.927,199.693,300.22,482.407,376.899,1844.466,1007.093,407.541,2942.767,1368.455,347.563,285.46,682.942,500.421,667.778,1098.237,259.588,295.57,200.583,266.28,317.927,289.254,919.129,199.651,651.293,1406.171,314.373,170.946,215.662,263.94,149.045,348.768
2019-09-04,166.927,199.686,299.796,480.178,377.311,1846.127,1006.835,408.978,2963.075,1380.52,348.279,285.266,679.994,500.255,668.106,1099.25,259.737,295.463,200.624,266.244,318.511,288.112,921.481,199.679,651.907,1409.22,314.214,170.887,218.598,264.997,149.537,352.264
2019-09-05,166.929,199.737,300.124,480.369,376.914,1842.957,1004.495,408.705,2958.488,1377.333,347.577,285.147,677.657,500.696,669.762,1108.785,259.853,295.788,200.654,266.456,319.497,287.768,925.544,199.886,653.139,1413.658,314.804,171.068,218.638,267.423,149.236,350.784
2019-09-06,166.929,199.621,299.778,479.316,376.832,1841.849,1002.909,408.56,2953.397,1369.506,347.601,285.081,678.448,499.749,666.138,1094.831,259.774,295.586,200.619,266.353,319.992,287.668,922.312,199.705,651.419,1420.314,315.103,170.717,220.959,268.798,147.407,353.811
2019-09-09,166.927,199.508,299.518,479.487,376.594,1839.983,1006.908,408.833,2963.311,1379.847,348.016,284.993,677.754,499.333,665.105,1093.592,259.426,294.917,200.456,265.803,319.412,286.769,918.117,199.4,650.223,1419.172,314.104,170.513,223.906,272.257,146.197,352.337
2019-09-10,166.924,199.518,300.048,482.649,377.479,1852.346,1017.967,410.389,2983.596,1393.262,349.124,285.398,682.686,499.396,666.236,1100.683,260.234,295.608,200.527,266.104,320.849,288.626,921.544,199.456,651.235,1424.602,314.889,170.498,225.355,271.736,147.354,360.774
2019-09-11,166.922,199.489,299.851,481.87,377.649,1850.831,1015.883,409.952,2975.615,1389.359,348.837,285.242,680.403,499.682,666.746,1099.136,259.856,295.486,200.566,266.121,320.868,287.912,921.994,199.553,651.873,1422.278,314.586,170.711,223.463,271.426,148.061,357.807
2019-09-12,166.921,199.734,301.301,485.87,377.919,1855.041,1018.989,410.015,2981.414,1391.021,349.74,286.182,684.945,500.494,669.642,1104.597,259.745,295.933,200.645,266.49,320.749,289.002,923.759,199.796,653.756,1420.426,314.508,170.816,224.077,273.3,147.828,356.97
2019-09-13,166.918,199.871,302.301,491.419,377.985,1857.717,1023.466,411.288,3004.924,1410.614,350.434,287.216,690.647,501.499,673.839,1119.466,259.881,296.64,200.717,266.813,320.608,290.618,927.295,199.834,654.948,1420.813,314.915,170.925,222.496,273.484,146.544,352.99
2019-09-16,166.916,199.932,302.433,492.002,377.4,1856.2,1026.799,411.286,3010.552,1420.534,351.337,287.37,688.206,501.575,673.617,1114.669,259.449,296.872,200.784,266.923,320.62,290.526,928.296,199.945,655.475,1423.828,315.257,171.066,220.598,271.72,147.536,350.321
2019-09-17,166.913,199.755,301.475,488.765,377.59,1860.605,1033.794,412.119,3022.818,1425.674,351.325,286.794,687.838,501.629,672.17,1102.145,259.7,296.47,200.726,266.674,321.135,290.183,923.43,199.867,654.633,1424.836,315.302,170.944,221.526,272.965,146.171,351.984
2019-09-18,166.91,199.839,301.93,490.541,378.235,1863.042,1035.935,412.54,3026.384,1428.1,351.423,287.251,691.173,501.737,673.451,1110.687,260.109,297.01,200.785,266.877,321.831,291.579,927.766,199.969,655.644,1426.927,316.142,171.02,220.833,271.194,147.48,352.139
2019-09-19,166.91,199.807,301.759,490.204,378.031,1856.034,1029.916,411.892,3016.562,1420.104,349.485,287.169,691.681,501.923,675.182,1120.592,259.373,296.582,200.717,266.658,320.74,291.52,927.727,199.834,655.336,1421.764,315.143,171.066,218.748,269.708,144.44,343.694
2019-09-20,166.907,199.683,300.967,486.025,377.774,1853.814,1030.457,411.771,3012.357,1420.171,348.321,286.74,688.558,501.582,673.128,1105.27,259.586,296.716,200.772,266.816,321.611,291.101,925.258,199.787,654.865,1428.262,315.421,171.134,221.39,272.961,143.743,348.897
2019-09-23,166.903,199.679,300.78,484.719,377.431,1850.448,1025.869,412.709,3021.061,1424.529,348.371,286.236,684.913,501.499,672.19,1101.614,259.373,296.246,200.739,266.645,320.975,289.98,922.608,199.638,654.296,1428.949,315.18,170.621,223.081,277.603,143.092,348.743
2019-09-24,166.9,199.68,301.187,486.818,377.289,1853.362,1031.284,413.777,3036.541,1435.998,349.201,286.537,685.681,501.454,672.393,1102.793,259.766,296.79,200.748,266.873,321.615,290.421,923.742,199.733,655.008,1430.988,315.141,170.648,224.604,280.668,144.126,350.811
2019-09-25,166.898,199.579,300.7,485.377,377.165,1856.246,1035.079,414.21,3045.802,1443.833,349.239,286.318,682.975,500.632,668.699,1088.893,260.279,296.843,200.794,266.9,323.314,290.248,921.323,199.621,653.555,1439.791,315.363,170.501,227.031,288.318,143.508,352.511
2019-09-26,166.893,199.407,300.454,486.261,377.07,1856.372,1034.592,414.328,3047.081,1444.0,348.674,286.332,686.585,500.298,668.213,1087.331,260.484,296.567,200.66,266.518,323.012,291.139,920.167,199.494,652.874,1433.747,315.108,170.278,224.301,285.427,143.065,349.19
2019-09-27,166.892,199.514,300.634,485.091,377.833,1863.505,1041.87,415.145,3061.699,1458.374,348.714,286.457,687.836,500.191,668.241,1091.221,260.667,296.726,200.739,266.674,323.339,291.856,920.82,199.569,652.846,1431.925,315.289,170.318,225.003,282.152,142.152,345.295
2019-09-30,166.892,199.364,299.71,481.255,377.127,1855.435,1031.696,414.702,3054.949,1450.608,347.783,285.873,679.508,499.798,665.098,1078.552,260.472,296.569,200.743,266.61,323.798,289.859,917.629,199.579,652.01,1432.214,315.09,170.196,226.704,285.128,143.113,349.854
2019-10-01,166.895,199.246,299.434,480.453,376.567,1850.052,1029.253,414.44,3055.519,1454.927,347.028,285.768,682.225,499.892,666.001,1083.412,260.713,296.686,200.756,266.695,324.79,290.75,917.901,199.478,651.735,1430.525,315.19,170.076,225.822,284.256,143.396,351.714
2019-10-02,166.895,199.117,299.034,480.132,377.061,1859.764,1039.508,413.703,3056.238,1461.828,346.555,285.46,679.551,499.277,664.276,1083.728,260.314,296.516,200.729,266.553,324.577,290.597,915.794,199.335,650.316,1422.268,314.404,169.829,225.234,287.32,145.612,354.501
2019-10-03,166.895,198.964,298.475,478.054,376.589,1853.024,1032.241,415.095,3072.594,1469.887,346.556,285.064,678.206,498.841,663.425,1085.263,259.863,296.17,200.606,266.259,325.369,290.425,915.421,199.264,650.254,1421.341,314.144,169.56,225.858,287.012,145.273,356.285
2019-10-04,166.894,198.98,298.583,478.583,376.282,1852.667,1030.828,414.459,3066.997,1463.245,346.191,285.117,674.291,497.877,660.662,1077.335,260.231,296.524,200.664,266.436,326.602,290.276,914.603,199.111,649.031,1427.528,314.831,169.373,227.836,287.978,145.628,358.473
2019-10-07,166.892,198.824,297.872,477.446,376.14,1850.425,1026.413,414.17,3063.155,1459.692,344.425,284.752,674.045,498.218,661.858,1080.574,259.593,296.257,200.611,266.367,326.953,290.401,918.82,199.346,650.466,1433.84,315.126,169.601,226.932,287.287,145.433,358.118
2019-10-08,166.888,199.004,298.273,477.489,376.297,1848.507,1018.891,414.059,3062.881,1456.543,343.76,284.845,672.233,497.885,661.369,1076.197,259.311,296.389,200.656,266.503,327.214,289.655,917.401,199.215,650.029,1433.343,315.029,169.422,227.739,286.362,146.379,358.41
2019-10-09,166.887,198.836,297.506,475.049,375.402,1839.117,1011.175,413.906,3053.608,1448.471,343.529,284.144,668.637,497.55,660.96,1077.951,258.21,295.68,200.543,266.055,326.543,287.964,917.595,199.171,649.843,1432.89,314.3,169.312,228.616,284.205,145.632,357.66
2019-10-10,166.884,198.691,296.739,472.45,375.383,1832.714,1004.486,412.848,3034.565,1438.602,341.945,283.799,665.885,496.686,657.682,1071.514,258.766,295.377,200.512,265.78,327.401,287.36,914.254,198.972,647.855,1433.105,314.254,169.056,228.08,286.222,146.852,357.227
2019-10-11,166.886,198.606,296.455,471.299,375.336,1827.024,999.105,412.839,3038.143,1442.325,341.541,283.816,666.551,496.968,658.868,1078.645,259.95,295.614,200.571,265.917,329.551,288.544,919.57,199.27,649.342,1438.054,315.36,169.152,228.327,282.636,147.176,356.64
2019-10-14,166.888,198.453,296.239,470.39,374.712,1822.014,993.012,413.018,3044.728,1450.367,341.271,283.598,663.587,496.641,658.129,1079.034,260.074,295.723,200.526,265.892,330.39,287.997,919.271,199.177,648.771,1435.512,315.491,169.23,230.056,282.983,148.658,357.723
2019-10-15,166.886,198.368,296.104,469.955,375.016,1822.206,991.056,412.857,3048.649,1452.188,341.799,283.495,662.547,497.329,660.351,1085.217,259.591,295.376,200.393,265.578,330.254,287.571,919.675,199.315,650.097,1430.456,315.385,169.358,230.642,283.136,148.978,360.334
2019-10-16,166.887,198.343,296.201,469.936,375.398,1826.565,994.708,413.934,3064.491,1464.447,342.232,283.307,665.092,497.482,660.605,1087.738,259.725,295.231,200.341,265.486,330.415,288.903,919.688,199.326,650.349,1426.87,315.271,169.324,230.764,279.448,149.354,357.827
2019-10-17,166.884,198.547,297.215,473.949,375.341,1825.595,994.869,413.639,3058.04,1461.391,342.291,283.991,667.736,497.875,662.309,1095.36,258.787,296.11,200.448,265.944,330.928,289.947,923.832,199.492,651.319,1428.365,316.234,169.497,227.874,274.072,147.492,354.693
2019-10-18,166.879,198.586,297.433,475.799,374.689,1820.405,993.748,413.144,3050.207,1460.141,341.673,284.262,668.609,497.712,660.786,1085.154,258.569,296.161,200.475,265.955,330.189,289.998,920.441,199.409,650.704,1423.092,316.063,169.305,223.425,271.176,147.359,355.931
2019-10-21,166.88,198.861,298.723,481.134,374.968,1822.786,997.98,413.106,3048.432,1460.118,342.48,285.173,675.889,498.563,663.344,1090.266,258.834,296.659,200.573,266.3,329.447,291.604,920.629,199.552,651.767,1417.935,315.994,169.566,220.226,264.479,147.298,354.457
2019-10-22,166.876,198.868,299.007,483.228,375.99,1837.77,1008.73,414.358,3070.284,1469.892,344.116,285.64,680.072,498.955,665.219,1101.013,259.162,296.694,200.528,266.208,329.111,292.411,922.041,199.593,651.881,1411.963,316.401,169.783,216.938,259.731,145.773,350.612
2019-10-23,166.872,199.107,300.37,488.931,376.467,1844.658,1015.688,414.408,3073.734,1473.951,344.641,286.745,685.555,500.052,669.335,1118.692,258.898,297.853,200.746,266.945,329.194,295.032,928.078,199.945,654.585,1409.208,316.771,170.436,211.737,253.546,144.516,343.893
2019-10-24,166.868,199.238,300.991,493.041,377.518,1850.843,1024.235,414.957,3079.205,1484.775,346.461,287.162,689.479,500.377,670.724,1126.006,258.872,297.827,200.734,266.861,328.688,295.504,929.692,199.946,654.903,1409.249,316.573,170.522,210.298,256.428,144.732,343.138
2019-10-25,166.867,199.25,301.079,494.323,376.804,1842.136,1016.013,414.695,3073.892,1479.412,346.15,287.445,687.401,500.568,669.941,1118.982,259.3,297.859,200.749,266.825,327.873,295.104,928.75,200.023,655.058,1408.149,316.486,170.837,208.691,254.937,142.998,340.011
2019-10-28,166.867,199.495,302.268,498.169,376.94,1848.995,1022.803,414.665,3084.833,1486.22,347.465,287.985,685.597,500.777,670.972,1120.977,259.558,298.326,200.797,267.048,327.788,294.139,928.896,200.006,655.64,1401.332,316.179,170.918,206.858,254.806,144.488,343.675
2019-10-29,166.867,199.856,303.97,503.562,376.562,1846.26,1017.737,414.52,3083.837,1487.206,348.496,288.736,690.614,501.048,672.196,1123.729,259.882,299.498,201.053,267.874,328.776,296.063,930.442,200.07,655.9,1403.608,316.226,171.147,205.606,256.974,144.221,340.707
2019-10-30,166.866,199.799,303.717,502.173,377.251,1852.948,1021.998,414.639,3085.563,1490.781,348.803,288.493,685.601,501.006,670.592,1115.868,260.016,299.22,201.001,267.733,328.137,294.348,927.337,200.007,654.91,1402.655,315.206,171.07,207.44,257.15,144.159,339.659
2019-10-31,166.863,199.964,304.818,507.465,377.556,1855.622,1023.76,414.034,3087.752,1494.534,348.669,289.147,688.556,501.102,671.335,1122.103,260.166,299.817,201.071,268.001,327.959,295.295,928.432,199.971,654.893,1397.984,315.555,171.026,206.269,256.06,143.13,337.203
2019-11-01,166.862,199.822,304.241,504.888,377.191,1850.451,1018.617,413.731,3083.101,1494.119,348.564,288.851,689.283,501.179,670.993,1117.851,260.581,299.874,201.061,268.041,328.939,295.81,929.88,200.082,655.912,1405.661,316.149,171.143,209.71,260.906,143.041,337.573
2019-11-04,166.859,199.873,304.147,503.548,376.284,1838.653,1004.029,412.351,3055.082,1468.643,346.275,288.81,688.531,501.504,671.729,1119.833,260.148,299.765,201.118,268.111,328.305,295.281,930.153,200.224,656.916,1400.295,315.853,171.318,206.574,261.951,143.03,337.462
2019-11-05,166.859,200.073,305.316,505.956,376.726,1846.971,1010.076,413.775,3079.836,1484.183,347.482,289.548,691.235,502.132,674.575,1127.188,260.768,300.714,201.279,268.769,330.12,296.598,935.131,200.446,659.283,1409.712,316.746,171.395,211.378,266.485,144.881,342.042
2019-11-06,166.856,199.868,304.255,500.603,375.93,1840.575,1004.439,413.401,3077.661,1484.45,346.813,288.951,688.741,501.433,672.491,1123.986,261.172,300.27,201.184,268.511,330.183,295.751,931.868,200.16,657.365,1409.962,316.824,170.828,212.921,265.48,144.185,347.571
2019-11-07,166.854,199.721,303.594,499.391,375.087,1829.622,995.075,412.015,3062.205,1477.015,345.913,288.748,685.092,500.625,668.638,1110.365,260.243,299.815,201.059,268.132,329.702,294.355,926.914,200.031,655.45,1407.367,316.428,170.633,214.058,267.511,146.86,349.121
2019-11-08,166.856,199.691,304.215,503.47,373.959,1825.5,992.7,410.461,3046.408,1472.251,345.15,289.093,686.195,500.806,669.45,1119.285,260.016,299.971,201.009,268.103,329.067,294.381,927.456,199.991,655.52,1402.389,316.428,170.621,210.548,263.378,143.782,343.851
2019-11-11,166.858,199.549,303.251,500.14,373.275,1816.28,982.658,410.601,3046.756,1473.126,343.411,288.712,688.672,500.879,670.36,1122.312,260.042,299.28,200.946,267.767,327.696,294.482,926.583,199.867,655.412,1394.524,315.978,170.411,209.926,260.567,142.669,340.221
2019-11-12,166.855,199.505,303.028,499.081,374.467,1829.939,992.492,411.145,3059.83,1478.977,342.795,288.457,688.123,501.016,670.314,1120.851,260.288,299.143,200.948,267.692,328.238,294.335,927.066,200.083,656.135,1394.332,315.455,170.519,210.771,259.16,142.045,336.178
2019-11-13,166.858,199.754,304.353,503.561,375.298,1843.359,1007.612,411.554,3080.571,1503.452,344.37,289.079,692.91,501.208,672.04,1129.153,259.794,299.88,201.005,268.001,328.206,295.756,928.778,200.045,656.57,1386.519,315.222,170.452,208.778,256.068,142.513,329.765
2019-11-14,166.856,199.794,304.272,501.713,375.208,1842.78,1002.978,411.781,3084.479,1505.058,344.05,288.972,690.275,501.083,672.279,1132.693,260.491,300.074,201.101,268.228,328.702,295.602,932.424,200.139,657.465,1394.916,316.126,170.72,210.108,257.836,141.146,326.846
2019-11-15,166.854,199.527,303.055,495.669,374.571,1836.025,994.238,411.184,3077.701,1493.861,342.255,288.243,685.26,500.68,671.288,1128.732,261.465,299.576,201.047,267.959,329.554,295.027,934.576,200.187,657.54,1399.077,316.751,170.959,209.673,257.702,141.13,327.585
2019-11-18,166.851,199.329,302.049,491.408,375.559,1837.265,988.734,412.11,3080.272,1488.158,342.383,287.632,678.114,500.585,670.644,1123.43,261.742,299.359,201.019,267.786,331.058,293.513,936.23,200.343,658.305,1407.438,317.324,171.165,212.774,263.177,141.331,332.147
2019-11-19,166.85,199.539,303.278,495.792,375.756,1842.05,995.73,412.756,3092.497,1501.01,343.858,288.27,681.351,501.019,673.667,1140.37,261.605,299.94,201.122,268.171,330.411,294.87,940.93,200.391,659.041,1405.688,317.703,171.246,211.633,264.926,140.771,331.515
2019-11-20,166.847,199.738,303.993,497.751,375.667,1842.708,995.087,412.613,3096.952,1501.24,343.892,288.582,683.735,501.621,675.963,1144.425,261.438,299.929,201.159,268.255,329.03,294.831,940.564,200.442,659.935,1400.401,317.325,171.267,207.506,263.359,139.566,326.47
2019-11-21,166.845,199.803,304.563,499.607,376.322,1855.658,1008.985,413.019,3114.401,1519.508,346.183,288.786,684.837,501.827,676.912,1149.305,261.879,300.077,201.156,268.363,328.663,295.128,940.81,200.361,659.698,1402.338,317.84,171.349,208.108,262.995,138.851,323.571
2019-11-22,166.846,199.841,304.977,501.37,375.292,1843.79,996.285,412.129,3100.15,1505.635,344.925,289.024,687.393,501.989,676.883,1141.582,261.742,300.39,201.163,268.499,328.554,295.765,938.428,200.442,660.263,1396.488,317.248,171.351,206.251,259.403,139.212,321.568
2019-11-25,166.844,199.768,304.94,501.911,376.624,1862.276,1013.892,412.519,3112.269,1517.998,346.699,289.227,685.629,501.689,675.779,1134.123,262.641,300.557,201.159,268.512,330.003,295.302,936.791,200.321,659.515,1400.53,317.579,171.291,209.265,257.57,140.314,328.399
2019-11-26,166.844,199.714,304.327,499.954,376.57,1858.614,1010.333,411.583,3092.259,1503.592,345.815,288.681,686.806,501.953,677.349,1146.921,261.931,299.697,200.989,267.917,328.497,294.598,937.109,200.235,659.415,1396.734,317.394,171.221,208.791,254.18,140.91,322.137
2019-11-27,166.841,199.655,304.483,502.705,377.58,1870.412,1023.526,413.436,3121.522,1530.087,347.593,288.785,685.923,501.525,675.557,1142.26,262.211,299.452,200.892,267.663,328.265,294.41,936.378,200.219,658.688,1398.644,317.267,171.18,209.339,256.878,140.158,320.01
2019-11-28,166.835,199.856,305.314,505.659,377.0,1865.201,1016.066,413.503,3121.473,1523.758,348.403,289.246,687.187,501.606,676.454,1148.331,262.563,299.792,200.956,267.858,328.582,294.583,937.034,200.216,658.587,1397.918,317.298,170.884,211.744,259.75,143.25,327.193
2019-11-29,166.833,199.914,305.754,507.266,376.928,1862.895,1011.416,412.931,3111.261,1515.221,347.531,289.817,688.955,501.946,677.82,1155.16,262.717,299.905,200.933,267.829,327.604,294.636,937.002,200.144,658.641,1392.544,317.191,170.92,208.956,257.792,141.939,323.396
2019-12-02,166.833,199.818,305.11,504.115,376.156,1850.686,999.577,412.745,3104.346,1511.779,347.148,289.146,682.301,501.15,673.156,1127.757,262.04,299.528,200.893,267.676,327.444,292.691,928.318,199.849,656.043,1393.53,316.159,170.206,209.407,261.4,141.661,327.335
2019-12-03,166.829,200.125,306.432,508.818,376.849,1859.485,1009.823,413.195,3121.799,1534.694,347.841,289.927,687.319,501.914,676.156,1139.001,261.61,300.048,201.05,268.113,326.915,294.312,929.806,199.895,656.888,1385.267,315.96,170.28,205.362,257.188,139.428,320.416
2019-12-04,166.824,200.216,306.761,509.573,377.121,1862.669,1013.813,413.78,3131.79,1546.045,349.026,289.931,687.077,501.747,675.421,1136.04,261.536,300.237,201.106,268.318,327.103,294.518,930.644,199.895,656.81,1386.306,315.937,170.367,205.414,258.492,138.929,319.885
2019-12-05,166.821,200.277,306.554,507.353,376.979,1856.34,1006.614,413.63,3123.553,1535.898,348.394,289.734,686.192,501.715,675.792,1140.007,261.706,300.337,201.186,268.448,327.551,294.189,932.692,199.978,657.342,1387.036,316.196,170.609,203.292,257.155,138.543,317.284
2019-12-06,166.82,200.289,306.761,508.945,376.991,1858.557,1009.169,413.66,3127.297,1540.895,348.033,289.849,690.013,501.573,675.458,1139.089,261.272,300.33,201.191,268.445,327.218,295.082,933.681,200.153,657.553,1386.59,315.878,170.885,202.074,257.303,136.615,317.725
2019-12-09,166.818,200.47,307.677,513.707,377.163,1861.383,1017.907,413.733,3131.098,1551.604,349.161,290.61,696.755,501.83,676.979,1146.534,261.427,300.923,201.294,268.77,327.87,296.767,935.561,200.192,657.941,1386.493,316.044,171.05,198.795,254.559,136.13,317.782
2019-12-10,166.82,200.422,307.69,514.799,377.138,1860.328,1016.341,413.425,3122.009,1543.41,348.559,290.446,699.258,502.006,677.667,1149.386,261.191,300.821,201.21,268.617,327.873,297.086,934.871,200.127,657.799,1384.191,315.825,170.68,199.435,253.396,134.698,320.516
2019-12-11,166.818,200.401,307.6,514.189,378.628,1874.551,1023.342,414.948,3141.889,1548.436,349.141,290.302,699.088,502.301,678.649,1149.436,260.685,300.56,201.136,268.392,327.3,296.811,933.429,200.025,657.713,1380.293,315.41,170.708,200.921,250.698,135.103,323.542
2019-12-12,166.818,200.534,307.992,513.237,378.407,1871.432,1017.95,414.434,3131.079,1538.476,348.851,290.599,702.648,502.616,678.969,1147.386,260.941,301.231,201.243,268.87,327.662,298.311,933.749,200.202,658.315,1383.386,315.727,170.815,202.592,254.544,135.897,323.897
2019-12-13,166.816,200.523,308.024,514.675,377.848,1866.411,1016.671,413.897,3119.567,1537.497,348.987,290.555,703.027,502.035,676.309,1133.565,260.9,301.283,201.217,268.88,328.202,298.757,930.334,200.105,657.291,1388.03,315.445,170.568,206.232,261.162,137.722,329.074
2019-12-16,166.819,200.345,307.0,511.883,378.06,1864.954,1015.577,414.193,3116.923,1535.589,347.559,290.195,700.896,501.968,675.527,1131.405,260.624,300.937,201.145,268.589,328.044,297.594,930.346,200.139,657.285,1392.336,314.79,170.52,208.362,261.401,136.278,324.938
2019-12-17,166.817,200.188,306.164,510.007,379.034,1876.957,1028.297,415.268,3128.089,1539.417,348.706,289.981,697.983,501.922,674.361,1121.713,261.188,300.661,201.065,268.362,329.076,297.187,928.412,200.208,657.622,1389.989,314.54,170.602,209.31,256.882,136.441,324.464
2019-12-18,166.817,200.232,306.17,510.709,378.888,1873.298,1023.171,415.301,3126.705,1538.086,348.755,289.959,696.741,501.796,672.669,1107.688,261.063,300.224,201.013,268.123,328.193,296.277,923.006,200.174,657.048,1385.466,313.785,170.264,207.59,254.941,137.662,325.836
2019-12-19,166.814,200.319,306.613,512.493,378.301,1869.399,1019.343,413.3,3103.796,1522.558,348.598,290.471,701.326,502.146,675.061,1119.556,260.772,300.507,201.049,268.236,327.021,297.363,924.61,199.998,657.043,1380.155,313.799,170.245,204.103,247.474,136.103,323.46
2019-12-20,166.812,200.401,306.977,513.176,377.965,1868.036,1018.562,413.135,3099.091,1519.312,348.688,290.66,706.943,501.826,674.803,1120.598,261.185,300.916,201.128,268.511,328.137,299.464,925.726,200.079,657.452,1385.068,314.288,170.388,203.317,247.887,136.147,325.135
2019-12-23,166.812,200.343,306.506,511.962,378.384,1867.927,1017.184,413.441,3098.715,1518.734,347.971,290.318,701.688,501.512,674.081,1125.738,261.44,301.125,201.173,268.603,328.659,298.963,927.649,200.043,657.114,1383.701,314.228,170.325,202.705,244.693,136.481,326.824
2019-12-24,166.808,200.426,306.855,513.099,379.303,1876.366,1023.284,413.828,3109.945,1528.527,349.268,290.702,702.983,501.276,673.201,1122.609,261.417,301.302,201.192,268.705,328.298,299.674,927.327,200.095,657.161,1383.594,314.686,170.184,201.498,244.889,136.446,323.209
2019-12-25,166.806,200.497,307.304,515.008,379.598,1877.85,1020.983,413.73,3105.724,1522.107,348.143,291.06,704.408,501.887,675.287,1129.499,261.551,301.428,201.245,268.883,327.551,299.346,928.569,200.226,657.965,1383.293,314.858,170.419,199.912,243.746,134.908,321.193
2019-12-26,166.803,200.457,307.333,515.206,379.963,1885.375,1028.109,413.886,3110.386,1526.333,348.452,291.119,703.832,502.02,675.637,1133.227,261.918,301.26,201.213,268.757,326.986,298.85,927.965,200.019,657.151,1383.033,314.854,170.49,202.039,244.645,134.675,321.531
2019-12-27,166.802,200.39,307.174,514.929,380.639,1893.227,1033.693,415.006,3123.28,1530.984,350.198,291.189,701.792,501.774,674.403,1129.461,262.503,301.733,201.248,268.947,328.691,299.075,928.88,200.105,657.349,1389.519,315.507,170.597,202.603,245.616,135.258,319.999
